Requirement_Set_ID,Factor_ID,Card_ID,Initiative_ID,Factor_Bank,Formula_Type,Calculation_Expression,Primary_Output_Metric,Output_Unit_Rule,Scenario_Value_Source,Eligibility_Rule,Coverage_Default,Override_Rule,Missing_Input_Behaviour,Required_Input_Count,Total_Input_Count,Requirement_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Row
CRS-0610,CPF-0153,CARD-0610,INIT-0153,Carbon Factors,DISPLAY_PUBLISHED,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.",Carbon abatement,standalone tCO₂e; verified downstream reductions only,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,154
CRS-0611,CTF-0153,CARD-0611,INIT-0153,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,days; months,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,154
CRS-0612,CEF-0153,CARD-0612,INIT-0153,Efficiency Factors,DISPLAY_PUBLISHED,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Efficiency,waste streams audited; options identified and implemented,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,154
CRS-0613,CCF-0154,CARD-0613,INIT-0154,Cost Factors,DISPLAY_PUBLISHED,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.",Cost,transferable benchmark; client capex operating cost activity volume and avoided cost data required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,155
CRS-0614,CPF-0154,CARD-0614,INIT-0154,Carbon Factors,DISPLAY_PUBLISHED,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.",Carbon abatement,standalone tCO₂e; verified downstream reductions only,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,155
CRS-0615,CTF-0154,CARD-0615,INIT-0154,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,universal payback benchmark; client capex and annual net saving required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,155
CRS-0616,CEF-0154,CARD-0616,INIT-0154,Efficiency Factors,DISPLAY_PUBLISHED,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Efficiency,% operational staff trained and pre/post waste per cover,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,155
CRS-0617,CCF-0155,CARD-0617,INIT-0155,Cost Factors,DISPLAY_PUBLISHED,"Annual programme cost = internal hours × loaded hourly rate + specialist, audit, data-system and assurance fees.",Cost,transferable benchmark; client capex operating cost activity volume and avoided cost data required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,156
CRS-0618,CPF-0155,CARD-0618,INIT-0155,Carbon Factors,DISPLAY_PUBLISHED,"Enabled abatement = Σ verified reductions from actions triggered by the initiative; assign 0 standalone tCO₂e to policy, assessment or measurement alone.",Carbon abatement,standalone tCO₂e; verified downstream reductions only,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,156
CRS-0619,CTF-0155,CARD-0619,INIT-0155,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,universal payback benchmark; client capex and annual net saving required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,156
CRS-0620,CEF-0155,CARD-0620,INIT-0155,Efficiency Factors,DISPLAY_PUBLISHED,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Efficiency,kg food waste per week per site split by pre and post consumer,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,156
CRS-0621,CCF-0156,CARD-0621,INIT-0156,Cost Factors,DISPLAY_PUBLISHED,Annual net saving = avoided material or food kg × verified unit cost + avoided disposal cost − operating and maintenance cost.,Cost,transferable benchmark; client capex operating cost activity volume and avoided cost data required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,157
CRS-0622,CPF-0156,CARD-0622,INIT-0156,Carbon Factors,DISPLAY_PUBLISHED,"Avoided tCO₂e = avoided or diverted kg × verified lifecycle or disposal-route kgCO₂e/kg ÷ 1,000.",Carbon abatement,Baseline and post change material or waste volume plus verified lifecycle factor,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,157
CRS-0623,CTF-0156,CARD-0623,INIT-0156,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,universal payback benchmark; client capex and annual net saving required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,157
CRS-0624,CEF-0156,CARD-0624,INIT-0156,Efficiency Factors,DISPLAY_PUBLISHED,"Efficiency improvement % = (baseline intensity − current intensity) ÷ baseline intensity × 100; normalise for covers, rooms or production volume.",Efficiency,Frying cycles per oil charge and litres per fried food revenue,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,157
CRS-0625,CCF-0157,CARD-0625,INIT-0157,Cost Factors,DISPLAY_PUBLISHED,Annual net saving = avoided material or food kg × verified unit cost + avoided disposal cost − operating and maintenance cost.,Cost,transferable benchmark; client capex operating cost activity volume and avoided cost data required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,158
CRS-0626,CPF-0157,CARD-0626,INIT-0157,Carbon Factors,DISPLAY_PUBLISHED,"Avoided tCO₂e = avoided or diverted kg × verified lifecycle or disposal-route kgCO₂e/kg ÷ 1,000.",Carbon abatement,Baseline and post change material or waste volume plus verified lifecycle factor,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,158
CRS-0627,CTF-0157,CARD-0627,INIT-0157,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,universal payback benchmark; client capex and annual net saving required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,158
CRS-0628,CEF-0157,CARD-0628,INIT-0157,Efficiency Factors,DISPLAY_PUBLISHED,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Efficiency,% used cooking oil collected by a licensed collector,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,158
CRS-0629,CCF-0158,CARD-0629,INIT-0158,Cost Factors,DISPLAY_PUBLISHED,Annual net saving = avoided material or food kg × verified unit cost + avoided disposal cost − operating and maintenance cost.,Cost,transferable benchmark; client capex operating cost activity volume and avoided cost data required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,159
CRS-0630,CPF-0158,CARD-0630,INIT-0158,Carbon Factors,DISPLAY_PUBLISHED,"Avoided tCO₂e = avoided or diverted kg × verified lifecycle or disposal-route kgCO₂e/kg ÷ 1,000.",Carbon abatement,Baseline and post change material or waste volume plus verified lifecycle factor,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,159
CRS-0631,CTF-0158,CARD-0631,INIT-0158,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,universal payback benchmark; client capex and annual net saving required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,159
CRS-0632,CEF-0158,CARD-0632,INIT-0158,Efficiency Factors,DISPLAY_PUBLISHED,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Efficiency,% food waste processed on site and useful output per tonne,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,159
CRS-0633,CCF-0159,CARD-0633,INIT-0159,Cost Factors,DISPLAY_PUBLISHED,Annual net saving = baseline operating cost − post-change operating cost − annual implementation and maintenance cost.,Cost,transferable benchmark; client capex operating cost activity volume and avoided cost data required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,160
CRS-0634,CPF-0159,CARD-0634,INIT-0159,Carbon Factors,DISPLAY_PUBLISHED,"Avoided tCO₂e = baseline activity × baseline factor − post-change activity × post-change factor, divided by 1,000.",Carbon abatement,Baseline and post change material or waste volume plus verified lifecycle factor,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,160
CRS-0635,CTF-0159,CARD-0635,INIT-0159,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,universal payback benchmark; client capex and annual net saving required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,160
CRS-0636,CEF-0159,CARD-0636,INIT-0159,Efficiency Factors,DISPLAY_PUBLISHED,"Coverage % = completed or compliant scope ÷ eligible scope × 100; track exceptions, action closure and review cadence.",Efficiency,% decommissioned uniforms recovered by weight,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,160
CRS-0637,CCF-0160,CARD-0637,INIT-0160,Cost Factors,DISPLAY_PUBLISHED,Annual net saving = avoided material or food kg × verified unit cost + avoided disposal cost − operating and maintenance cost.,Cost,transferable benchmark; client capex operating cost activity volume and avoided cost data required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,161
CRS-0638,CPF-0160,CARD-0638,INIT-0160,Carbon Factors,DISPLAY_PUBLISHED,"Avoided tCO₂e = avoided or diverted kg × verified lifecycle or disposal-route kgCO₂e/kg ÷ 1,000.",Carbon abatement,Baseline and post change material or waste volume plus verified lifecycle factor,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,161
CRS-0639,CTF-0160,CARD-0639,INIT-0160,Timing Factors,DISPLAY_PUBLISHED,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Payback,universal payback benchmark; client capex and annual net saving required,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,161
CRS-0640,CEF-0160,CARD-0640,INIT-0160,Efficiency Factors,DISPLAY_PUBLISHED,Waste improvement % = (baseline waste intensity − current waste intensity) ÷ baseline waste intensity × 100; track volume and avoided cost.,Efficiency,% takeaway packaging meeting the standard and % virgin plastic reduction,PUBLISHED_DISPLAY_VALUE,"Restaurant, QSR, Pubs/Bars, Contract Caterers, Hotels, Brewries, Experiential Leisure",FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,161
CRS-0641,CCF-0161,CARD-0641,INIT-0161,Cost Factors,UNSPECIFIED,,Cost,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,162
CRS-0642,CPF-0161,CARD-0642,INIT-0161,Carbon Factors,UNSPECIFIED,,Carbon abatement,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,162
CRS-0643,CTF-0161,CARD-0643,INIT-0161,Timing Factors,UNSPECIFIED,,ROI,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,162
CRS-0644,CEF-0161,CARD-0644,INIT-0161,Efficiency Factors,UNSPECIFIED,,Efficiency,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,162
CRS-0645,CCF-0162,CARD-0645,INIT-0162,Cost Factors,UNSPECIFIED,,Cost,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,163
CRS-0646,CPF-0162,CARD-0646,INIT-0162,Carbon Factors,UNSPECIFIED,,Carbon abatement,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,163
CRS-0647,CTF-0162,CARD-0647,INIT-0162,Timing Factors,UNSPECIFIED,,ROI,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,163
CRS-0648,CEF-0162,CARD-0648,INIT-0162,Efficiency Factors,UNSPECIFIED,,Efficiency,,PUBLISHED_DISPLAY_VALUE,all,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,163
CRS-0649,CCF-0163,CARD-0649,INIT-0163,Cost Factors,UNSPECIFIED,,Cost,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,164
CRS-0650,CPF-0163,CARD-0650,INIT-0163,Carbon Factors,UNSPECIFIED,,Carbon abatement,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,164
CRS-0651,CTF-0163,CARD-0651,INIT-0163,Timing Factors,UNSPECIFIED,,ROI,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,164
CRS-0652,CEF-0163,CARD-0652,INIT-0163,Efficiency Factors,UNSPECIFIED,,Efficiency,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,164
CRS-0653,CCF-0164,CARD-0653,INIT-0164,Cost Factors,UNSPECIFIED,,Cost,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,165
CRS-0654,CPF-0164,CARD-0654,INIT-0164,Carbon Factors,UNSPECIFIED,,Carbon abatement,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,165
CRS-0655,CTF-0164,CARD-0655,INIT-0164,Timing Factors,UNSPECIFIED,,ROI,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,165
CRS-0656,CEF-0164,CARD-0656,INIT-0164,Efficiency Factors,UNSPECIFIED,,Efficiency,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,165
CRS-0657,CCF-0165,CARD-0657,INIT-0165,Cost Factors,UNSPECIFIED,,Cost,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,166
CRS-0658,CPF-0165,CARD-0658,INIT-0165,Carbon Factors,UNSPECIFIED,,Carbon abatement,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,166
CRS-0659,CTF-0165,CARD-0659,INIT-0165,Timing Factors,UNSPECIFIED,,ROI,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,166
CRS-0660,CEF-0165,CARD-0660,INIT-0165,Efficiency Factors,UNSPECIFIED,,Efficiency,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,166
CRS-0661,CCF-0166,CARD-0661,INIT-0166,Cost Factors,UNSPECIFIED,,Cost,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,167
CRS-0662,CPF-0166,CARD-0662,INIT-0166,Carbon Factors,UNSPECIFIED,,Carbon abatement,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,167
CRS-0663,CTF-0166,CARD-0663,INIT-0166,Timing Factors,UNSPECIFIED,,ROI,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,167
CRS-0664,CEF-0166,CARD-0664,INIT-0166,Efficiency Factors,UNSPECIFIED,,Efficiency,,PUBLISHED_DISPLAY_VALUE,,FOUR_SLOT_CARD,EMPTY_STAYS_EMPTY,SHOW_EMPTY,0,0,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,167
